model_name,feature_name,rep_idx,baseline_auc,permuted_auc,auc_drop
rf,a_FP_LHCP_rx2,12,0.892857142857143,0.891262755102041,0.00159438775510212
logistic,gamma_CP_rx1,13,0.904974489795918,0.885204081632653,0.0197704081632654
rf,gamma_CP_rx1,13,0.892857142857143,0.892857142857143,1.11022302462516e-16
logistic,gamma_CP_rx2,13,0.904974489795918,0.872767857142857,0.0322066326530611
rf,gamma_CP_rx2,13,0.892857142857143,0.852359693877551,0.0404974489795916
logistic,a_FP_RHCP_rx1,13,0.904974489795918,0.89030612244898,0.0146683673469388
rf,a_FP_RHCP_rx1,13,0.892857142857143,0.895089285714285,-0.00223214285714268
logistic,a_FP_LHCP_rx1,13,0.904974489795918,0.821109693877551,0.0838647959183674
rf,a_FP_LHCP_rx1,13,0.892857142857143,0.90656887755102,-0.0137117346938778
logistic,a_FP_RHCP_rx2,13,0.904974489795918,0.904017857142857,0.000956632653061118
rf,a_FP_RHCP_rx2,13,0.892857142857143,0.897002551020408,-0.00414540816326536
logistic,a_FP_LHCP_rx2,13,0.904974489795918,0.904655612244898,0.000318877551020447
rf,a_FP_LHCP_rx2,13,0.892857142857143,0.881377551020408,0.0114795918367344
logistic,gamma_CP_rx1,14,0.904974489795918,0.885522959183673,0.019451530612245
rf,gamma_CP_rx1,14,0.892857142857143,0.899234693877551,-0.00637755102040827
logistic,gamma_CP_rx2,14,0.904974489795918,0.854591836734694,0.0503826530612245
rf,gamma_CP_rx2,14,0.892857142857143,0.863998724489796,0.0288584183673467
logistic,a_FP_RHCP_rx1,14,0.904974489795918,0.902423469387755,0.00255102040816324
rf,a_FP_RHCP_rx1,14,0.892857142857143,0.895089285714286,-0.0022321428571429
logistic,a_FP_LHCP_rx1,14,0.904974489795918,0.863520408163265,0.0414540816326531
rf,a_FP_LHCP_rx1,14,0.892857142857143,0.888392857142857,0.0044642857142857
logistic,a_FP_RHCP_rx2,14,0.904974489795918,0.905293367346939,-0.000318877551020447
rf,a_FP_RHCP_rx2,14,0.892857142857143,0.899553571428571,-0.00669642857142849
logistic,a_FP_LHCP_rx2,14,0.904974489795918,0.89030612244898,0.0146683673469388
rf,a_FP_LHCP_rx2,14,0.892857142857143,0.865433673469388,0.0274234693877551
logistic,gamma_CP_rx1,15,0.904974489795918,0.903061224489796,0.00191326530612257
rf,gamma_CP_rx1,15,0.892857142857143,0.894451530612245,-0.00159438775510201
logistic,gamma_CP_rx2,15,0.904974489795918,0.854591836734694,0.0503826530612247
rf,gamma_CP_rx2,15,0.892857142857143,0.841836734693878,0.0510204081632651
logistic,a_FP_RHCP_rx1,15,0.904974489795918,0.895089285714286,0.00988520408163274
rf,a_FP_RHCP_rx1,15,0.892857142857143,0.892857142857143,1.11022302462516e-16
logistic,a_FP_LHCP_rx1,15,0.904974489795918,0.821109693877551,0.0838647959183674
rf,a_FP_LHCP_rx1,15,0.892857142857143,0.900829081632653,-0.00797193877551028
logistic,a_FP_RHCP_rx2,15,0.904974489795918,0.908163265306122,-0.00318877551020413
rf,a_FP_RHCP_rx2,15,0.892857142857143,0.893016581632653,-0.000159438775510168
logistic,a_FP_LHCP_rx2,15,0.904974489795918,0.888073979591837,0.0169005102040816
rf,a_FP_LHCP_rx2,15,0.892857142857143,0.878985969387755,0.0138711734693876
logistic,gamma_CP_rx1,16,0.904974489795918,0.917091836734694,-0.0121173469387754
rf,gamma_CP_rx1,16,0.892857142857143,0.887436224489796,0.00542091836734693
logistic,gamma_CP_rx2,16,0.904974489795918,0.858737244897959,0.0462372448979592
rf,gamma_CP_rx2,16,0.892857142857143,0.830357142857143,0.0624999999999999
logistic,a_FP_RHCP_rx1,16,0.904974489795918,0.898915816326531,0.00605867346938782
rf,a_FP_RHCP_rx1,16,0.892857142857143,0.894292091836735,-0.00143494897959184
logistic,a_FP_LHCP_rx1,16,0.904974489795918,0.825573979591837,0.0794005102040817
rf,a_FP_LHCP_rx1,16,0.892857142857143,0.88265306122449,0.0102040816326531
logistic,a_FP_RHCP_rx2,16,0.904974489795918,0.907525510204082,-0.00255102040816346
rf,a_FP_RHCP_rx2,16,0.892857142857143,0.896045918367347,-0.00318877551020402
logistic,a_FP_LHCP_rx2,16,0.904974489795918,0.895089285714286,0.00988520408163274
rf,a_FP_LHCP_rx2,16,0.892857142857143,0.867665816326531,0.0251913265306122
logistic,gamma_CP_rx1,17,0.904974489795918,0.882015306122449,0.0229591836734694
rf,gamma_CP_rx1,17,0.892857142857143,0.892857142857143,1.11022302462516e-16
logistic,gamma_CP_rx2,17,0.904974489795918,0.882015306122449,0.0229591836734694
rf,gamma_CP_rx2,17,0.892857142857143,0.851084183673469,0.0417729591836734
logistic,a_FP_RHCP_rx1,17,0.904974489795918,0.897002551020408,0.00797193877551028
rf,a_FP_RHCP_rx1,17,0.892857142857143,0.892538265306122,0.000318877551020336
