feature_x,feature_y,feature_x_value,feature_y_value,partial_dependence,pd_feature_x,pd_feature_y,interaction_residual
a_FP_RHCP_rx1,gamma_CP_rx2,0.221098542380092,0.0958988283076434,0.559945436507937,0.646056547619048,0.832487599206349,-0.0980212896825395
a_FP_RHCP_rx1,gamma_CP_rx2,0.233298275755766,0.0958988283076434,0.866530257936508,0.646056547619048,0.841763392857143,-0.0538372619047618
a_FP_RHCP_rx1,gamma_CP_rx2,0.24549800913144,0.0958988283076434,0.900533234126984,0.646056547619048,0.850716765873016,-0.0469920238095236
a_FP_RHCP_rx1,gamma_CP_rx2,0.257697742507114,0.0958988283076434,0.906262400793651,0.646056547619048,0.855577876984127,-0.0469920238095235
a_FP_RHCP_rx1,gamma_CP_rx2,0.269897475882788,0.0958988283076434,0.908345734126984,0.646056547619048,0.862485119047619,-0.0469920238095237
a_FP_RHCP_rx1,gamma_CP_rx2,0.282097209258461,0.0958988283076434,0.908345734126984,0.646056547619048,0.864419642857143,-0.0469920238095237
a_FP_RHCP_rx1,gamma_CP_rx2,0.294296942634135,0.0958988283076434,0.908345734126984,0.646056547619048,0.869032738095238,-0.0469920238095237
a_FP_RHCP_rx1,gamma_CP_rx2,0.306496676009809,0.0958988283076434,0.902914186507937,0.646056547619048,0.870520833333333,-0.0480336904761902
a_FP_RHCP_rx1,gamma_CP_rx2,0.318696409385483,0.0958988283076434,0.900533234126984,0.646056547619048,0.870520833333333,-0.0480336904761905
a_FP_RHCP_rx1,gamma_CP_rx2,0.330896142761157,0.0958988283076434,0.898821924603175,0.646056547619048,0.868139880952381,-0.0487033333333332
a_FP_RHCP_rx1,gamma_CP_rx2,0.343095876136831,0.0958988283076434,0.898821924603175,0.646056547619048,0.868139880952381,-0.0487033333333332
a_FP_RHCP_rx1,gamma_CP_rx2,0.355295609512504,0.0958988283076434,0.898821924603175,0.646056547619048,0.868139880952381,-0.0487033333333332
a_FP_RHCP_rx1,gamma_CP_rx2,0.367495342888178,0.0958988283076434,0.899863591269841,0.646056547619048,0.876994047619048,-0.0495217857142859
a_FP_RHCP_rx1,gamma_CP_rx2,0.379695076263852,0.0958988283076434,0.899863591269841,0.646056547619048,0.876994047619048,-0.0495217857142859
a_FP_RHCP_rx1,gamma_CP_rx2,0.391894809639526,0.0958988283076434,0.899863591269841,0.646056547619048,0.876994047619048,-0.0495217857142859
a_FP_RHCP_rx1,gamma_CP_rx2,0.4040945430152,0.0958988283076434,0.899863591269841,0.646056547619048,0.876994047619048,-0.0495217857142859
a_FP_RHCP_rx1,gamma_CP_rx2,0.111300941999028,0.185099958278389,0.580071924603175,0.638318452380952,0.842581845238095,-0.111637361111111
a_FP_RHCP_rx1,gamma_CP_rx2,0.123500675374702,0.185099958278389,0.580071924603175,0.638318452380952,0.844367559523809,-0.111637361111111
a_FP_RHCP_rx1,gamma_CP_rx2,0.135700408750375,0.185099958278389,0.57203621031746,0.638318452380952,0.844367559523809,-0.114539146825397
a_FP_RHCP_rx1,gamma_CP_rx2,0.147900142126049,0.185099958278389,0.570101686507936,0.638318452380952,0.840275297619048,-0.114539146825397
a_FP_RHCP_rx1,gamma_CP_rx2,0.160099875501723,0.185099958278389,0.562363591269841,0.638318452380952,0.835141369047619,-0.114539146825396
a_FP_RHCP_rx1,gamma_CP_rx2,0.172299608877397,0.185099958278389,0.562363591269841,0.638318452380952,0.823608630952381,-0.114539146825396
a_FP_RHCP_rx1,gamma_CP_rx2,0.184499342253071,0.185099958278389,0.547222222222222,0.638318452380952,0.825791170634921,-0.115357599206349
a_FP_RHCP_rx1,gamma_CP_rx2,0.196699075628745,0.185099958278389,0.546031746031746,0.638318452380952,0.82812251984127,-0.115357599206349
a_FP_RHCP_rx1,gamma_CP_rx2,0.208898809004418,0.185099958278389,0.509350198412698,0.638318452380952,0.822517361111111,-0.113373472222222
a_FP_RHCP_rx1,gamma_CP_rx2,0.221098542380092,0.185099958278389,0.55890376984127,0.638318452380952,0.832487599206349,-0.0939290277777776
a_FP_RHCP_rx1,gamma_CP_rx2,0.233298275755766,0.185099958278389,0.860577876984127,0.638318452380952,0.841763392857143,-0.0546557142857143
a_FP_RHCP_rx1,gamma_CP_rx2,0.24549800913144,0.185099958278389,0.894580853174603,0.638318452380952,0.850716765873016,-0.0478104761904758
a_FP_RHCP_rx1,gamma_CP_rx2,0.257697742507114,0.185099958278389,0.90031001984127,0.638318452380952,0.855577876984127,-0.0478104761904757
a_FP_RHCP_rx1,gamma_CP_rx2,0.269897475882788,0.185099958278389,0.902393353174603,0.638318452380952,0.862485119047619,-0.0478104761904758
a_FP_RHCP_rx1,gamma_CP_rx2,0.282097209258461,0.185099958278389,0.902393353174603,0.638318452380952,0.864419642857143,-0.0478104761904758
a_FP_RHCP_rx1,gamma_CP_rx2,0.294296942634135,0.185099958278389,0.902393353174603,0.638318452380952,0.869032738095238,-0.0478104761904758
a_FP_RHCP_rx1,gamma_CP_rx2,0.306496676009809,0.185099958278389,0.896961805555556,0.638318452380952,0.870520833333333,-0.0488521428571426
a_FP_RHCP_rx1,gamma_CP_rx2,0.318696409385483,0.185099958278389,0.894580853174603,0.638318452380952,0.870520833333333,-0.0488521428571427
a_FP_RHCP_rx1,gamma_CP_rx2,0.330896142761157,0.185099958278389,0.892869543650794,0.638318452380952,0.868139880952381,-0.0495217857142854
a_FP_RHCP_rx1,gamma_CP_rx2,0.343095876136831,0.185099958278389,0.892869543650794,0.638318452380952,0.868139880952381,-0.0495217857142854
a_FP_RHCP_rx1,gamma_CP_rx2,0.355295609512504,0.185099958278389,0.892869543650794,0.638318452380952,0.868139880952381,-0.0495217857142854
a_FP_RHCP_rx1,gamma_CP_rx2,0.367495342888178,0.185099958278389,0.89391121031746,0.638318452380952,0.876994047619048,-0.050340238095238
a_FP_RHCP_rx1,gamma_CP_rx2,0.379695076263852,0.185099958278389,0.89391121031746,0.638318452380952,0.876994047619048,-0.050340238095238
a_FP_RHCP_rx1,gamma_CP_rx2,0.391894809639526,0.185099958278389,0.89391121031746,0.638318452380952,0.876994047619048,-0.050340238095238
a_FP_RHCP_rx1,gamma_CP_rx2,0.4040945430152,0.185099958278389,0.89391121031746,0.638318452380952,0.876994047619048,-0.050340238095238
a_FP_RHCP_rx1,gamma_CP_rx2,0.111300941999028,0.274301088249135,0.568539186507936,0.638318452380952,0.842581845238095,-0.111637361111111
a_FP_RHCP_rx1,gamma_CP_rx2,0.123500675374702,0.274301088249135,0.568539186507936,0.638318452380952,0.844367559523809,-0.111637361111111
a_FP_RHCP_rx1,gamma_CP_rx2,0.135700408750375,0.274301088249135,0.560503472222222,0.638318452380952,0.844367559523809,-0.114539146825397
a_FP_RHCP_rx1,gamma_CP_rx2,0.147900142126049,0.274301088249135,0.558568948412698,0.638318452380952,0.840275297619048,-0.114539146825396
a_FP_RHCP_rx1,gamma_CP_rx2,0.160099875501723,0.274301088249135,0.550830853174603,0.638318452380952,0.835141369047619,-0.114539146825396
a_FP_RHCP_rx1,gamma_CP_rx2,0.172299608877397,0.274301088249135,0.550830853174603,0.638318452380952,0.823608630952381,-0.114539146825396
a_FP_RHCP_rx1,gamma_CP_rx2,0.184499342253071,0.274301088249135,0.535689484126984,0.638318452380952,0.825791170634921,-0.115357599206349
a_FP_RHCP_rx1,gamma_CP_rx2,0.196699075628745,0.274301088249135,0.534499007936508,0.638318452380952,0.82812251984127,-0.115357599206349
a_FP_RHCP_rx1,gamma_CP_rx2,0.208898809004418,0.274301088249135,0.49781746031746,0.638318452380952,0.822517361111111,-0.113373472222222
a_FP_RHCP_rx1,gamma_CP_rx2,0.221098542380092,0.274301088249135,0.547371031746032,0.638318452380952,0.832487599206349,-0.0939290277777776
a_FP_RHCP_rx1,gamma_CP_rx2,0.233298275755766,0.274301088249135,0.849045138888889,0.638318452380952,0.841763392857143,-0.0546557142857143
a_FP_RHCP_rx1,gamma_CP_rx2,0.24549800913144,0.274301088249135,0.883048115079365,0.638318452380952,0.850716765873016,-0.0478104761904758
a_FP_RHCP_rx1,gamma_CP_rx2,0.257697742507114,0.274301088249135,0.888777281746032,0.638318452380952,0.855577876984127,-0.0478104761904758
a_FP_RHCP_rx1,gamma_CP_rx2,0.269897475882788,0.274301088249135,0.890860615079365,0.638318452380952,0.862485119047619,-0.0478104761904761
