label_mode,scope,feature_name,sample_id,scenario,x_m,y_m,label,feature_value,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag
geometric_class,C,a_FP_RHCP_rx1,108,C,2.25,1.75,0,0.340728962824312,0.59375,0.59375,30,14,16,14,0
geometric_class,C,a_FP_RHCP_rx1,109,C,3,1.75,0,0.369417777500913,0.703349282296651,0.703349282296651,30,11,19,11,0
geometric_class,C,a_FP_RHCP_rx1,110,C,3.75,1.75,0,0.280384091991124,0.782608695652174,0.782608695652174,30,7,23,7,0
geometric_class,C,a_FP_RHCP_rx1,111,C,4.5,1.75,0,0.318286648431144,0.701388888888889,0.701388888888889,30,6,24,6,0
geometric_class,C,a_FP_RHCP_rx1,112,C,5.25,1.75,0,0.272954661312297,0.701388888888889,0.701388888888889,30,6,24,6,0
geometric_class,C,a_FP_LHCP_rx1,57,C,0.75,-1.75,1,0.136257789986851,0.737556561085973,0.737556561085973,30,17,13,13,0
geometric_class,C,a_FP_LHCP_rx1,58,C,1.5,-1.75,1,0.067739700954692,0.746666666666667,0.746666666666667,30,15,15,15,0
geometric_class,C,a_FP_LHCP_rx1,59,C,2.25,-1.75,0,0.119781596194412,0.763392857142857,0.763392857142857,30,14,16,14,0
geometric_class,C,a_FP_LHCP_rx1,60,C,3,-1.75,0,0.0590764724515576,0.79,0.79,30,10,20,10,0
geometric_class,C,a_FP_LHCP_rx1,61,C,3.75,-1.75,0,0.0636663061469889,0.752,0.752,30,5,25,5,0
geometric_class,C,a_FP_LHCP_rx1,62,C,4.5,-1.75,0,0.102122489312157,0.576923076923077,0.576923076923077,30,4,26,4,1
geometric_class,C,a_FP_LHCP_rx1,63,C,5.25,-1.75,0,0.0548810724039347,0.641975308641975,0.641975308641975,30,3,27,3,1
geometric_class,C,a_FP_LHCP_rx1,64,C,0.75,-1.25,1,0.0861273633220439,0.708333333333333,0.708333333333333,30,18,12,12,0
geometric_class,C,a_FP_LHCP_rx1,65,C,1.5,-1.25,1,0.260969049547984,0.754464285714286,0.754464285714286,30,16,14,14,0
geometric_class,C,a_FP_LHCP_rx1,66,C,2.25,-1.25,0,0.180598366753518,0.736607142857143,0.736607142857143,30,14,16,14,0
geometric_class,C,a_FP_LHCP_rx1,67,C,3,-1.25,0,0.0692134556441964,0.783068783068783,0.783068783068783,30,9,21,9,0
geometric_class,C,a_FP_LHCP_rx1,68,C,3.75,-1.25,0,0.133490154289966,0.688,0.688,30,5,25,5,0
geometric_class,C,a_FP_LHCP_rx1,69,C,4.5,-1.25,1,0.0575938282300214,0.617283950617284,0.617283950617284,30,3,27,3,1
geometric_class,C,a_FP_LHCP_rx1,70,C,5.25,-1.25,0,0.0385862931206579,0.666666666666667,0.666666666666667,30,3,27,3,1
geometric_class,C,a_FP_LHCP_rx1,71,C,0.75,-0.75,1,0.182634900337338,0.694444444444444,0.694444444444444,30,18,12,12,0
geometric_class,C,a_FP_LHCP_rx1,72,C,1.5,-0.75,1,0.257106223019901,0.710407239819004,0.710407239819004,30,17,13,13,0
geometric_class,C,a_FP_LHCP_rx1,73,C,2.25,-0.75,0,0.245301593989628,0.746666666666667,0.746666666666667,30,15,15,15,0
geometric_class,C,a_FP_LHCP_rx1,74,C,3,-0.75,0,0.0546076407690436,0.80952380952381,0.80952380952381,30,9,21,9,0
geometric_class,C,a_FP_LHCP_rx1,75,C,3.75,-0.75,0,0.0693427352722358,0.711538461538461,0.711538461538461,30,4,26,4,1
geometric_class,C,a_FP_LHCP_rx1,76,C,4.5,-0.75,0,0.0358731907066441,0.641975308641975,0.641975308641975,30,3,27,3,1
geometric_class,C,a_FP_LHCP_rx1,77,C,5.25,-0.75,0,0.115560747221791,0.691358024691358,0.691358024691358,30,3,27,3,1
geometric_class,C,a_FP_LHCP_rx1,78,C,0.75,-0.25,1,0.136895438374176,0.694444444444444,0.694444444444444,30,18,12,12,0
geometric_class,C,a_FP_LHCP_rx1,79,C,1.5,-0.25,1,0.210922164921908,0.662037037037037,0.662037037037037,30,18,12,12,0
geometric_class,C,a_FP_LHCP_rx1,80,C,2.25,-0.25,0,0.205269798173855,0.715555555555556,0.715555555555556,30,15,15,15,0
geometric_class,C,a_FP_LHCP_rx1,81,C,3,-0.25,0,0.257622754120585,0.804232804232804,0.804232804232804,30,9,21,9,0
geometric_class,C,a_FP_LHCP_rx1,82,C,3.75,-0.25,0,0.0555659036248178,0.682692307692308,0.682692307692308,30,4,26,4,1
geometric_class,C,a_FP_LHCP_rx1,83,C,4.5,-0.25,0,0.0529411648583523,0.691358024691358,0.691358024691358,30,3,27,3,1
