label_mode,scope,feature_name,sample_id,scenario,x_m,y_m,label,feature_value,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag
material_class,B+C,gamma_CP_rx2,42,B,5.25,0.75,1,1.15020500338267,0.782608695652174,0.782608695652174,30,23,7,7,0
material_class,B+C,gamma_CP_rx2,43,B,0.75,1.25,1,-0.0441450202514789,0.607142857142857,0.607142857142857,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,44,B,1.5,1.25,1,-0.14845612194104,0.535714285714286,0.535714285714286,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,45,B,2.25,1.25,1,-0.0503832617373541,0.451923076923077,0.548076923076923,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,46,B,3,1.25,1,0.390405125575921,0.528846153846154,0.528846153846154,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,47,B,3.75,1.25,1,0.866423138351703,0.403846153846154,0.596153846153846,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,48,B,4.5,1.25,1,-0.0745341130193276,0.625,0.625,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,49,B,5.25,1.25,1,0.945755492132702,0.729166666666667,0.729166666666667,30,24,6,6,0
material_class,B+C,gamma_CP_rx2,50,B,0.75,1.75,1,-0.174287721567211,0.571428571428571,0.571428571428571,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,51,B,1.5,1.75,1,-0.663085338509639,0.5,0.5,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,52,B,2.25,1.75,1,-0.114475078338371,0.517857142857143,0.517857142857143,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,53,B,3,1.75,1,-0.18823403980718,0.530864197530864,0.530864197530864,30,27,3,3,1
material_class,B+C,gamma_CP_rx2,54,B,3.75,1.75,1,0.753471036840276,0.553571428571429,0.553571428571429,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,55,B,4.5,1.75,1,1.01598033330458,0.506172839506173,0.506172839506173,30,27,3,3,1
material_class,B+C,gamma_CP_rx2,56,B,5.25,1.75,1,1.02688142982812,0.656,0.656,30,25,5,5,0
material_class,B+C,gamma_CP_rx2,57,C,0.75,-1.75,1,0.0417525533672905,0.862068965517241,0.862068965517241,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,58,C,1.5,-1.75,1,0.683719030075102,0.857142857142857,0.857142857142857,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,59,C,2.25,-1.75,1,1.37944937042094,0.857142857142857,0.857142857142857,30,28,2,2,1
material_class,B+C,gamma_CP_rx2,60,C,3,-1.75,1,1.69869565619871,0.753086419753086,0.753086419753086,30,27,3,3,1
material_class,B+C,gamma_CP_rx2,61,C,3.75,-1.75,1,2.39828322983836,0.888888888888889,0.888888888888889,30,24,6,6,0
material_class,B+C,gamma_CP_rx2,62,C,4.5,-1.75,1,1.02432293937971,0.920634920634921,0.920634920634921,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,63,C,5.25,-1.75,1,1.67498043637569,0.93,0.93,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,64,C,0.75,-1.25,1,0.67763672896741,0.793103448275862,0.793103448275862,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,65,C,1.5,-1.25,1,1.43899935004893,0.931034482758621,0.931034482758621,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,66,C,2.25,-1.25,1,1.48191564092402,0.938271604938272,0.938271604938272,30,27,3,3,1
material_class,B+C,gamma_CP_rx2,67,C,3,-1.25,1,1.70864755317129,0.881944444444444,0.881944444444444,30,24,6,6,0
material_class,B+C,gamma_CP_rx2,68,C,3.75,-1.25,1,2.17709496051148,0.886363636363636,0.886363636363636,30,22,8,8,0
material_class,B+C,gamma_CP_rx2,69,C,4.5,-1.25,1,0.998143647999965,0.920634920634921,0.920634920634921,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,70,C,5.25,-1.25,0,-0.124819568971088,0.92,0.92,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,71,C,0.75,-0.75,1,1.19693843818763,0.724137931034483,0.724137931034483,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,72,C,1.5,-0.75,1,2.39584826671367,0.862068965517241,0.862068965517241,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,73,C,2.25,-0.75,1,1.56349283813792,0.923076923076923,0.923076923076923,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,74,C,3,-0.75,0,0.75890850771821,0.869565217391304,0.869565217391304,30,23,7,7,0
material_class,B+C,gamma_CP_rx2,75,C,3.75,-0.75,0,1.6206713656735,0.888888888888889,0.888888888888889,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,76,C,4.5,-0.75,0,0.43199827627841,0.909090909090909,0.909090909090909,30,19,11,11,0
material_class,B+C,gamma_CP_rx2,77,C,5.25,-0.75,0,0.711693696346417,0.87,0.87,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,78,C,0.75,-0.25,1,1.99094411538369,0.655172413793103,0.655172413793103,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,79,C,1.5,-0.25,1,0.996931144762039,0.758620689655172,0.758620689655172,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,80,C,2.25,-0.25,0,0.338252940588577,0.769230769230769,0.769230769230769,30,26,4,4,1
material_class,B+C,gamma_CP_rx2,81,C,3,-0.25,0,0.362053806693129,0.720496894409938,0.720496894409938,30,23,7,7,0
material_class,B+C,gamma_CP_rx2,82,C,3.75,-0.25,0,0.730786667073606,0.751322751322751,0.751322751322751,30,21,9,9,0
material_class,B+C,gamma_CP_rx2,83,C,4.5,-0.25,0,0.364589807908498,0.83,0.83,30,20,10,10,0
material_class,B+C,gamma_CP_rx2,84,C,5.25,-0.25,0,0.559918730271322,0.808612440191388,0.808612440191388,30,19,11,11,0
material_class,B+C,gamma_CP_rx2,85,C,0.75,0.25,1,0.317504906761655,0.551724137931034,0.551724137931034,30,29,1,1,1
material_class,B+C,gamma_CP_rx2,86,C,1.5,0.25,1,0.346381715465843,0.551724137931034,0.551724137931034,30,29,1,1,1
